,dog,cat,fish,frog,bird,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,car,hose,slide,tree,scarf,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,shovel,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,toothbrush,gum,balloon,ball,nail,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,flower,plant,cracker,soup,pizza,muffin,cookie,bread,hamburger,plate,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can
door,0.9441118836402893,0.9100412130355835,1.1895842552185059,1.1754521131515503,1.092602252960205,1.136448860168457,1.1163591146469116,1.1018850803375244,1.180933952331543,1.185636281967163,0.9791700839996338,0.9926488995552063,0.9591637253761292,0.9428306818008423,1.090335488319397,1.1857349872589111,1.1899116039276123,1.2084866762161255,1.180831789970398,0.829929530620575,0.5746591687202454,0.6779896020889282,0.7569825649261475,0.5347155332565308,0.7286158204078674,0.70802241563797,0.6914287805557251,0.7170400619506836,0.4811304807662964,0.0,0.301175594329834,0.4458906054496765,0.6217697262763977,0.7495688199996948,0.6695342659950256,0.3800504207611084,0.8115628957748413,1.0093648433685303,0.8285655975341797,0.9239076972007751,0.8449777364730835,1.0674464702606201,0.8746393918991089,0.8980506658554077,0.8844208717346191,1.0691699981689453,0.8799173831939697,0.9420385956764221,0.8902191519737244,0.8376694917678833,0.9445998668670654,1.2484887838363647,1.1929552555084229,1.1933969259262085,1.117661714553833,1.2533823251724243,0.9632757306098938,0.9971489310264587,1.0304168462753296,1.0756222009658813,1.145418643951416,1.1296221017837524,0.967249870300293,0.8120088577270508,1.0332155227661133,0.9426954984664917,1.0349555015563965,0.9495728015899658,1.038299322128296,0.6820589900016785,1.04059636592865,1.015493631362915,1.2199469804763794,1.053516149520874,1.1103533506393433,1.1149930953979492,1.1496284008026123,1.0281562805175781,0.9926022887229919,1.1517302989959717,1.2101719379425049,1.233945608139038,1.1067296266555786,1.134518027305603,1.082564115524292,0.7409865856170654,1.100100040435791,1.2375762462615967,1.1983654499053955,1.2307953834533691,1.186919093132019,1.1784690618515015,1.2619470357894897,1.2404060363769531,1.1809545755386353,1.2776209115982056,1.2058137655258179,1.218673586845398,1.226794719696045,1.233811855316162,1.0251795053482056,0.9500846266746521,1.103905439376831,1.1604390144348145,1.100191593170166,1.241857886314392,1.194281816482544,1.248213291168213,1.1962696313858032,1.1422533988952637,1.2033740282058716,1.2242878675460815,1.2406409978866577,1.0137083530426025,1.1027027368545532,1.076337218284607,1.0152554512023926,1.0303972959518433,1.2040916681289673,1.0825629234313965,0.8890443444252014
closet,0.9560851454734802,0.8773413300514221,1.1694152355194092,1.288201928138733,1.1553106307983398,1.1986820697784424,1.3208043575286865,1.3074569702148438,1.305609941482544,1.2470929622650146,0.9858057498931885,0.9212541580200195,0.8959254622459412,0.8543952703475952,1.1992136240005493,1.389674186706543,1.3668692111968994,1.3178796768188477,1.2725082635879517,0.8428273797035217,0.5572106242179871,0.5909708738327026,0.6012429594993591,0.4492450952529907,0.4936593770980835,0.48527854681015015,0.44264882802963257,0.428666353225708,0.5401571393013,0.301175594329834,0.0,0.36100316047668457,0.5067442655563354,0.7135400772094727,0.528394877910614,0.389975905418396,0.7112011909484863,1.1191003322601318,0.6162444949150085,0.7167365550994873,0.7595512270927429,1.0760225057601929,0.7318007946014404,0.7593761086463928,0.7707933783531189,0.8444805145263672,0.7136180400848389,1.0272786617279053,0.7630287408828735,0.7971688508987427,0.941099226474762,1.3881843090057373,1.1447011232376099,1.2205944061279297,1.0564943552017212,1.2517399787902832,0.7510384321212769,0.9477540254592896,1.0098497867584229,1.167823314666748,1.061811089515686,0.9857633709907532,0.8170629739761353,0.6614391803741455,0.7744370102882385,0.9597446322441101,0.7853632569313049,0.8627786636352539,1.0698275566101074,0.5530983209609985,1.0086590051651,0.9982008934020996,1.3033628463745117,1.1696736812591553,1.212825059890747,1.247201919555664,1.273205041885376,1.1949448585510254,0.9221535921096802,1.2689136266708374,1.2870314121246338,1.423092246055603,1.3284692764282227,1.3523675203323364,1.2489902973175049,0.768896222114563,1.0732024908065796,1.3132541179656982,1.3663830757141113,1.3946300745010376,1.376676321029663,1.376357078552246,1.4717159271240234,1.4336416721343994,1.356299638748169,1.4513981342315674,1.353856086730957,1.3267707824707031,1.357545018196106,1.3476486206054688,1.0236576795578003,0.9655976891517639,1.1332529783248901,1.1332379579544067,1.1373932361602783,1.332220435142517,1.369039535522461,1.4442098140716553,1.2652095556259155,1.205199956893921,1.197670340538025,1.2675530910491943,1.3424803018569946,0.8757734298706055,1.191390037536621,1.018951177597046,0.9722075462341309,1.0668919086456299,1.2368777990341187,0.9807867407798767,0.8983684778213501
refrigerator,0.9689438939094543,0.9350337386131287,1.198363184928894,1.2761409282684326,1.147971749305725,1.2245864868164062,1.2875031232833862,1.2918256521224976,1.3045458793640137,1.2095555067062378,1.0071874856948853,1.009447693824768,0.9564309120178223,0.873218297958374,1.1399235725402832,1.3132601976394653,1.327715516090393,1.2778351306915283,1.2462174892425537,0.8934264183044434,0.5896506309509277,0.726841926574707,0.8079023957252502,0.6594300270080566,0.6453065276145935,0.6901694536209106,0.6798697710037231,0.6837222576141357,0.6304197311401367,0.4458906054496765,0.36100316047668457,0.0,0.12063086032867432,0.49454355239868164,0.5116927623748779,0.5004655122756958,0.8125467896461487,1.0656814575195312,0.7725000977516174,0.771492600440979,0.8288763165473938,1.0257126092910767,0.8204473853111267,0.8295413255691528,0.8363761901855469,0.930612325668335,0.8099055290222168,0.9658662676811218,0.8242809176445007,0.7914987802505493,0.9080022573471069,1.388441801071167,1.2073041200637817,1.2132062911987305,1.101781964302063,1.1912833452224731,0.8811229467391968,1.0353419780731201,1.054373025894165,1.128299593925476,1.1488752365112305,1.0924232006072998,0.7922459840774536,0.7857545614242554,0.9390454292297363,0.9281597137451172,0.9219297170639038,1.0429801940917969,0.9508800506591797,0.6555314064025879,0.998071551322937,1.0257856845855713,1.3617980480194092,1.1495490074157715,1.2694371938705444,1.1846702098846436,1.1989589929580688,1.1567845344543457,0.9458655118942261,1.0852689743041992,1.096508264541626,1.366762399673462,1.2720954418182373,1.2792770862579346,1.1473349332809448,0.9458616971969604,1.0353965759277344,1.3095823526382446,1.3197040557861328,1.3550468683242798,1.3458328247070312,1.2740230560302734,1.3761565685272217,1.332022786140442,1.3106462955474854,1.3426547050476074,1.2497040033340454,1.1915853023529053,1.2485523223876953,1.2410610914230347,1.0791761875152588,1.0610651969909668,1.0505597591400146,0.9827157258987427,1.0050733089447021,1.187781572341919,1.313535213470459,1.301720380783081,1.072009563446045,1.034549593925476,1.0119513273239136,1.1673543453216553,1.2515244483947754,0.8149915933609009,1.0924478769302368,0.8651262521743774,0.8363685607910156,0.8966183662414551,1.0187047719955444,0.8559432029724121,0.658772885799408
oven,0.9543997049331665,0.9166897535324097,1.1431936025619507,1.2446106672286987,1.1733726263046265,1.1883018016815186,1.2539124488830566,1.2461128234863281,1.2930083274841309,1.1706550121307373,0.9918164610862732,1.0373529195785522,0.9572880864143372,0.9256142377853394,1.1295641660690308,1.310265302658081,1.3112168312072754,1.2652523517608643,1.196291446685791,0.9541304111480713,0.5182363986968994,0.7129826545715332,0.8663066625595093,0.7985069751739502,0.7020098567008972,0.7190992832183838,0.7242426872253418,0.690247654914856,0.7564769387245178,0.6217697262763977,0.5067442655563354,0.12063086032867432,0.0,0.5356400609016418,0.6033545732498169,0.6274399757385254,0.8166646361351013,1.0351288318634033,0.7989482879638672,0.8572334051132202,0.8866564631462097,1.0540499687194824,0.874781608581543,0.9017420411109924,0.9081056118011475,0.939300537109375,0.8562762141227722,1.0894134044647217,0.8217021226882935,0.8122130036354065,0.8768131732940674,1.3180522918701172,1.0956451892852783,1.1791164875030518,1.0505938529968262,1.0795480012893677,0.8662497401237488,0.9983837008476257,0.9979526996612549,1.0633021593093872,1.103061318397522,1.0547394752502441,0.7085297107696533,0.7165480256080627,0.9180463552474976,0.8878697752952576,0.8679984211921692,0.9880061745643616,0.754180908203125,0.6985459923744202,0.963839590549469,1.047850489616394,1.31009042263031,1.1422498226165771,1.2835216522216797,1.0855664014816284,1.1311891078948975,1.1454814672470093,0.9593901038169861,1.108250379562378,1.129831075668335,1.384966254234314,1.309372901916504,1.3096898794174194,1.154918909072876,1.0496474504470825,1.1138142347335815,1.24972403049469,1.3422999382019043,1.3487752676010132,1.340384840965271,1.289858102798462,1.3672034740447998,1.3153929710388184,1.2979323863983154,1.3255285024642944,1.2578883171081543,1.1683523654937744,1.2740806341171265,1.224503993988037,1.090889811515808,1.105209231376648,0.9580173492431641,0.9252141714096069,0.9511890411376953,1.1159917116165161,1.231317162513733,1.2376786470413208,0.9953480362892151,0.9790550470352173,0.9663904309272766,1.0897345542907715,1.2031329870224,0.9058888554573059,1.1813396215438843,0.9148430228233337,0.8955345749855042,0.886939525604248,1.0339794158935547,0.8644851446151733,0.6730780601501465
sink,1.0738881826400757,1.0265601873397827,1.1272649765014648,1.210533618927002,1.1620107889175415,1.1904221773147583,1.2563610076904297,1.2552727460861206,1.196223497390747,1.1944949626922607,1.0827046632766724,1.056403398513794,1.06230628490448,0.9553852677345276,1.0971002578735352,1.272585391998291,1.3088243007659912,1.2908976078033447,1.258427381515503,0.7649343013763428,0.6475226283073425,0.7304136753082275,0.8216108083724976,0.8631525039672852,0.6639142036437988,0.8617682456970215,0.763645589351654,0.7891616821289062,0.8783840537071228,0.7495688199996948,0.7135400772094727,0.49454355239868164,0.5356400609016418,0.0,0.1554078459739685,0.5191736221313477,0.8947979807853699,1.1358036994934082,0.8067697882652283,0.7065141797065735,1.0012277364730835,1.166570782661438,1.028344750404358,0.9885144233703613,0.9761286973953247,0.9369948506355286,0.9646232724189758,1.1063027381896973,0.9700232744216919,1.0051870346069336,1.0531370639801025,1.2800356149673462,1.1208655834197998,1.1845885515213013,1.0028687715530396,1.136042833328247,0.9001681804656982,1.0200750827789307,0.9798673391342163,0.9577406644821167,1.224682092666626,1.0136265754699707,0.5519629716873169,0.907188892364502,1.0334806442260742,0.9171878695487976,0.8407464027404785,1.1169971227645874,1.1202703714370728,0.8199509382247925,0.9656969308853149,0.8409993052482605,1.3201730251312256,1.1486717462539673,1.2204492092132568,1.19680655002594,1.2001326084136963,1.0986237525939941,0.831723690032959,0.96412593126297,0.8576014041900635,1.399094820022583,1.2585681676864624,1.2541277408599854,1.0966649055480957,0.9633330702781677,0.8936247825622559,1.1136270761489868,1.202469825744629,1.2165127992630005,1.2151753902435303,1.3583016395568848,1.259118914604187,1.347437858581543,1.3443456888198853,1.3290401697158813,1.3458271026611328,1.0960297584533691,1.2268415689468384,1.2923706769943237,0.967455267906189,1.1505930423736572,0.9846461415290833,0.7519885301589966,1.0058391094207764,1.1755750179290771,1.185478925704956,1.2903012037277222,1.1377753019332886,0.6512066125869751,0.6375940442085266,0.8642936944961548,1.1371128559112549,0.8193168044090271,1.1534587144851685,0.8183998465538025,0.6173246502876282,0.7303222417831421,0.8545531034469604,0.6530248522758484,0.6564334630966187
bathtub,1.0301332473754883,0.9887429475784302,1.120361328125,1.241485834121704,1.1816527843475342,1.2197322845458984,1.318621039390564,1.2853249311447144,1.209378719329834,1.1805839538574219,1.0183396339416504,0.9514169692993164,0.9279108047485352,0.8379111886024475,1.1665027141571045,1.327674150466919,1.310258150100708,1.280396819114685,1.2477641105651855,0.8278931379318237,0.6408861875534058,0.6240513920783997,0.7180441617965698,0.7775243520736694,0.5805339813232422,0.6365365982055664,0.5118775963783264,0.638451874256134,0.7541610598564148,0.6695342659950256,0.528394877910614,0.5116927623748779,0.6033545732498169,0.1554078459739685,0.0,0.3463500738143921,0.8811995983123779,1.1007977724075317,0.6755819916725159,0.5673187375068665,0.9177456498146057,1.1208124160766602,0.8387290239334106,0.8056533932685852,0.7958534359931946,0.7982039451599121,0.7802388668060303,1.033538818359375,0.8014122247695923,0.8252055048942566,0.9422196745872498,1.3120648860931396,1.134539246559143,1.20989990234375,1.0316861867904663,1.2146894931793213,0.7631257772445679,0.9625240564346313,0.9890060424804688,1.0238994359970093,1.1861492395401,1.0068861246109009,0.6921237707138062,0.857957124710083,0.9444118738174438,0.8956149220466614,0.8660329580307007,1.0993529558181763,1.1590840816497803,0.7855719327926636,1.0068469047546387,0.9663793444633484,1.3238778114318848,1.2097373008728027,1.267035722732544,1.1779121160507202,1.2898082733154297,1.209779143333435,0.9110304117202759,1.1893641948699951,1.1066932678222656,1.4085863828659058,1.3187477588653564,1.3305152654647827,1.188959002494812,0.9533892869949341,0.9733946919441223,1.2136812210083008,1.2763333320617676,1.2812169790267944,1.2008668184280396,1.3585857152938843,1.3100310564041138,1.3567001819610596,1.3674789667129517,1.3758515119552612,1.3670037984848022,1.206228256225586,1.315455436706543,1.321959137916565,0.989067792892456,1.132403016090393,1.1125892400741577,0.8886466026306152,1.12537682056427,1.286088466644287,1.2798891067504883,1.379805326461792,1.2491521835327148,0.8838460445404053,0.8764201402664185,1.0270493030548096,1.1952016353607178,0.8457377552986145,1.2396934032440186,0.9937946796417236,0.8340021967887878,0.8829464912414551,1.0551658868789673,0.7628394365310669,0.7845724821090698
shower,0.9799352288246155,0.9389533400535583,1.1416869163513184,1.1956524848937988,1.1580218076705933,1.1386597156524658,1.2313859462738037,1.188433051109314,1.2121766805648804,1.1573351621627808,0.9365101456642151,0.9206855297088623,0.9215648174285889,0.9034851789474487,1.1248266696929932,1.2382127046585083,1.184619665145874,1.2076499462127686,1.1526072025299072,0.8585985898971558,0.7924168109893799,0.8119491338729858,0.7946759462356567,0.7096965312957764,0.7345114946365356,0.6453666687011719,0.5414369106292725,0.6543182134628296,0.6268938779830933,0.3800504207611084,0.389975905418396,0.5004655122756958,0.6274399757385254,0.5191736221313477,0.3463500738143921,0.0,0.8556584715843201,1.064531922340393,0.7415060997009277,0.794062614440918,0.8452815413475037,1.0761715173721313,0.8310514688491821,0.832478404045105,0.8109151124954224,0.8978889584541321,0.7268522381782532,0.9536771178245544,0.8090604543685913,0.8118433952331543,0.9336107969284058,1.2838627099990845,1.1625287532806396,1.1925160884857178,1.0604350566864014,1.2174999713897705,0.8079485893249512,0.9630032777786255,0.9909619092941284,1.1309670209884644,1.0301434993743896,1.0226948261260986,0.9499912261962891,0.9525622725486755,0.9376034140586853,0.995374321937561,0.998674750328064,1.0847516059875488,1.1407350301742554,0.7215908169746399,1.0721620321273804,0.9918396472930908,1.304254412651062,1.134955883026123,1.2123435735702515,1.2609007358551025,1.210709810256958,1.0905835628509521,0.9569741487503052,1.2041640281677246,1.1843181848526,1.3022781610488892,1.2658214569091797,1.2761149406433105,1.211744785308838,0.8875703811645508,1.011264443397522,1.2146308422088623,1.2308787107467651,1.218874216079712,1.1544616222381592,1.2794736623764038,1.268654704093933,1.284914255142212,1.271561622619629,1.3163917064666748,1.268249273300171,1.253340244293213,1.287206768989563,1.2863688468933105,0.982048749923706,1.0264798402786255,1.077682375907898,1.0385335683822632,1.0946440696716309,1.246012568473816,1.2263989448547363,1.3496732711791992,1.292102575302124,1.1098172664642334,1.0935856103897095,1.1816489696502686,1.1796989440917969,0.8967414498329163,1.1462507247924805,1.067655324935913,0.9586542844772339,1.0328407287597656,1.1709365844726562,1.015363097190857,0.9964874386787415
stroller,0.8695586323738098,0.8791388273239136,1.1505227088928223,1.2013983726501465,1.037226915359497,1.1575801372528076,1.3131260871887207,1.3329167366027832,1.3321949243545532,1.282036542892456,1.0698282718658447,0.9762746691703796,0.8819694519042969,1.0336614847183228,1.1702467203140259,1.3407865762710571,1.2556324005126953,1.163436770439148,1.0890384912490845,1.026384711265564,0.9601221084594727,0.6710222959518433,0.4999704360961914,0.7178768515586853,0.7006219029426575,0.6768295168876648,0.7109885811805725,0.5923295021057129,0.8739941120147705,0.8115628957748413,0.7112011909484863,0.8125467896461487,0.8166646361351013,0.8947979807853699,0.8811995983123779,0.8556584715843201,0.0,0.8762370944023132,0.6817545890808105,0.775560736656189,0.9420145750045776,1.02302086353302,0.7541254758834839,0.8523695468902588,0.880002498626709,0.8783527612686157,0.7945764064788818,1.0007448196411133,0.8000393509864807,0.7995768785476685,0.9071597456932068,1.0675296783447266,0.8390337228775024,0.9842907190322876,0.9253817796707153,0.9938803315162659,0.8331722617149353,0.8896620273590088,0.9539831876754761,1.134742259979248,0.8631430864334106,0.7170464396476746,0.9316545128822327,0.8207293748855591,0.9283829927444458,1.1002346277236938,0.7892167568206787,0.6887022256851196,0.9218907356262207,0.3093547224998474,1.1000816822052002,0.9225289225578308,1.0651775598526,1.1885937452316284,1.2107045650482178,1.1121678352355957,1.0739442110061646,1.1779983043670654,0.9159007668495178,1.2087923288345337,1.1915558576583862,1.3696722984313965,1.3163013458251953,1.2918736934661865,1.2193191051483154,0.856808602809906,1.1355769634246826,1.3354527950286865,1.2386554479599,1.249713659286499,1.3897359371185303,1.3353967666625977,1.387637734413147,1.3675071001052856,1.251927375793457,1.3674330711364746,1.3134511709213257,1.2374824285507202,1.295977234840393,1.2564754486083984,1.0953547954559326,1.0622315406799316,1.0592519044876099,1.193315863609314,1.1257882118225098,1.2134875059127808,1.268782377243042,1.365904450416565,1.1690714359283447,1.2012734413146973,1.1547582149505615,1.1803957223892212,1.3447320461273193,0.926696240901947,1.0732263326644897,1.0096014738082886,1.0706043243408203,1.0592693090438843,1.128249168395996,0.928330659866333,0.9102872610092163
car,0.9056375026702881,0.9425899982452393,0.8641330003738403,0.831379771232605,0.7783675193786621,1.0408600568771362,0.9897882342338562,0.8807511925697327,0.9985830783843994,0.9887453317642212,0.9457238912582397,0.9463059902191162,1.160889744758606,1.242122769355774,1.1456544399261475,1.0400222539901733,1.0539991855621338,1.0774474143981934,1.1370519399642944,1.023942232131958,1.0345568656921387,0.9759888052940369,1.0558240413665771,1.056999683380127,1.134799599647522,1.0655266046524048,1.0760480165481567,1.0885233879089355,0.8969386219978333,1.0093648433685303,1.1191003322601318,1.0656814575195312,1.0351288318634033,1.1358036994934082,1.1007977724075317,1.064531922340393,0.8762370944023132,0.0,1.1129374504089355,1.0553185939788818,0.8200132846832275,0.9599826335906982,1.012390375137329,1.1216447353363037,1.0763802528381348,1.222345232963562,1.1612684726715088,1.0170466899871826,1.1097849607467651,1.0618411302566528,1.0689582824707031,0.9006996154785156,0.9678648710250854,1.209185242652893,1.2429170608520508,1.0977606773376465,1.1089972257614136,1.0074772834777832,1.0680513381958008,1.0248117446899414,0.8766125440597534,0.9601525664329529,1.1405377388000488,1.0572729110717773,1.0403831005096436,1.0119304656982422,1.0817906856536865,0.9608346819877625,0.6962280869483948,1.0134738683700562,0.9189600944519043,1.0969982147216797,0.8342552781105042,0.9422255754470825,1.106570839881897,0.8240422606468201,0.9449810981750488,0.885096549987793,1.139656662940979,0.9318194389343262,1.0148983001708984,0.8419632911682129,0.8310419321060181,0.8199154734611511,0.8130410313606262,1.0008437633514404,1.2202281951904297,0.9809854626655579,0.9092099666595459,0.9027910232543945,0.997442364692688,0.9673115611076355,0.9274632930755615,0.8753862380981445,0.9287209510803223,0.873538613319397,0.8797639012336731,1.0667569637298584,1.0329663753509521,0.9083354473114014,0.9685673117637634,0.8687153458595276,1.1298017501831055,1.1444898843765259,0.9668641686439514,0.9545822143554688,1.026133418083191,0.9140393137931824,0.8743398785591125,1.0139944553375244,1.0957999229431152,1.0606577396392822,0.98482346534729,1.132774829864502,0.9070112705230713,1.123521327972412,1.0882943868637085,1.113534927368164,1.0493881702423096,1.1515257358551025,1.067668080329895
hose,0.8878793120384216,0.9021248817443848,1.0526036024093628,1.2266685962677002,1.149511456489563,1.0252480506896973,1.1889516115188599,1.2065600156784058,1.1233062744140625,1.0301616191864014,0.8521206378936768,0.8144306540489197,0.7422786951065063,0.7583266496658325,1.103737473487854,1.2450053691864014,1.2177870273590088,1.1914738416671753,1.1156810522079468,0.9459025263786316,0.873561680316925,0.6777685880661011,0.7586636543273926,0.7834929823875427,0.6418859958648682,0.6021246910095215,0.5476248264312744,0.7038317918777466,0.8147469758987427,0.8285655975341797,0.6162444949150085,0.7725000977516174,0.7989482879638672,0.8067697882652283,0.6755819916725159,0.7415060997009277,0.6817545890808105,1.1129374504089355,0.0,0.6235709190368652,0.8321474194526672,1.0844662189483643,0.752251148223877,0.70611971616745,0.7018505334854126,0.8543249368667603,0.7744138240814209,1.111557126045227,0.7084530591964722,0.7464553117752075,0.9520236849784851,1.227276086807251,1.0409467220306396,1.036149263381958,0.8737040162086487,1.059093952178955,0.7424085140228271,1.1086984872817993,1.1444250345230103,1.2903668880462646,1.1337237358093262,0.8750266432762146,1.0033437013626099,1.0012043714523315,0.9233399629592896,1.0594290494918823,1.0463268756866455,1.068269968032837,1.1139038801193237,0.4910624027252197,0.7894718647003174,0.8615483045578003,1.2269033193588257,1.0967991352081299,1.050902247428894,1.1203670501708984,1.1360931396484375,1.1665723323822021,0.6596227884292603,1.1829501390457153,1.2314238548278809,1.2098420858383179,1.166761040687561,1.168668270111084,1.0743588209152222,0.7899603843688965,0.8250800371170044,1.2045482397079468,1.2240886688232422,1.2361072301864624,1.11285400390625,1.2701091766357422,1.3122109174728394,1.3273214101791382,1.3338508605957031,1.307112455368042,1.3093750476837158,1.257977843284607,1.3139963150024414,1.1966789960861206,1.0981485843658447,1.0887205600738525,1.1251202821731567,1.0944715738296509,1.1651040315628052,1.2595264911651611,1.222376823425293,1.3814952373504639,1.258784532546997,1.2436498403549194,1.2617590427398682,1.1044371128082275,1.3684489727020264,1.011712670326233,1.255025863647461,1.14411199092865,0.9867171049118042,1.0323354005813599,1.2677171230316162,1.0552592277526855,1.0388787984848022
slide,1.0604612827301025,1.0498005151748657,1.0332748889923096,1.1240724325180054,1.011443018913269,1.2239021062850952,1.3457541465759277,1.3065571784973145,1.2106965780258179,1.1900646686553955,1.0439057350158691,0.9967315793037415,0.9564027786254883,0.8610032796859741,1.1588149070739746,1.2919201850891113,1.3035067319869995,1.249889850616455,1.1758837699890137,0.8631882071495056,0.9035563468933105,0.6339659690856934,0.6290766000747681,0.5042608976364136,0.5932576656341553,0.7252161502838135,0.6406112909317017,0.6881759166717529,0.7465296983718872,0.9239076972007751,0.7167365550994873,0.771492600440979,0.8572334051132202,0.7065141797065735,0.5673187375068665,0.794062614440918,0.775560736656189,1.0553185939788818,0.6235709190368652,0.0,0.758054256439209,0.9071179032325745,0.8406698107719421,0.8489176034927368,0.8874884843826294,0.8028177618980408,0.8357411623001099,1.0935289859771729,0.8657445311546326,0.9859618544578552,1.0837242603302002,1.18074631690979,1.0482234954833984,1.0554838180541992,0.953475832939148,0.9913343191146851,0.7691113948822021,1.0126911401748657,1.0246001482009888,1.088786244392395,1.0463670492172241,0.58408522605896,0.7925916314125061,0.9359303712844849,0.7928470373153687,0.9663714170455933,0.9415658712387085,1.0496796369552612,1.2463486194610596,0.7282146215438843,0.8332093954086304,0.7934224605560303,1.1995930671691895,1.2193374633789062,1.1761525869369507,1.1208572387695312,1.1990947723388672,1.1715648174285889,0.705674409866333,1.1441562175750732,1.1048897504806519,1.162237286567688,1.206504225730896,1.2077906131744385,1.1266944408416748,0.9182913303375244,0.8375639915466309,1.0139843225479126,1.1016963720321655,1.1527349948883057,1.2755826711654663,1.2228699922561646,1.3098483085632324,1.3036755323410034,1.2692229747772217,1.2488055229187012,1.273360252380371,1.071346640586853,1.1350927352905273,1.0036839246749878,0.9847695827484131,1.1215858459472656,1.048633098602295,1.0238044261932373,1.1353886127471924,1.2371060848236084,1.3024450540542603,1.3419934511184692,1.1589003801345825,1.0728163719177246,1.0805470943450928,0.9914063811302185,1.2344623804092407,0.9513978958129883,1.1798522472381592,1.1403909921646118,0.9695621728897095,1.0020723342895508,1.1576801538467407,0.8363243341445923,0.99354487657547
tree,0.9568207859992981,0.9483058452606201,0.9681613445281982,1.0296883583068848,0.9176362156867981,1.0977098941802979,1.1415730714797974,1.0902059078216553,1.1411467790603638,1.116879940032959,0.9148496389389038,0.832197368144989,0.9750836491584778,0.9144934415817261,1.095483660697937,1.1544313430786133,1.2003562450408936,1.216722011566162,1.2045722007751465,0.8424088358879089,1.0277886390686035,0.8792847394943237,0.9282093644142151,0.8449020385742188,0.8197634220123291,0.8268182277679443,0.8070385456085205,0.8535254001617432,0.3946882486343384,0.8449777364730835,0.7595512270927429,0.8288763165473938,0.8866564631462097,1.0012277364730835,0.9177456498146057,0.8452815413475037,0.9420145750045776,0.8200132846832275,0.8321474194526672,0.758054256439209,0.0,1.0023934841156006,0.8590072989463806,0.8758927583694458,0.8387237787246704,0.9324841499328613,0.8660284280776978,1.0359301567077637,0.9752389788627625,0.9939697980880737,1.0530786514282227,1.2871007919311523,1.1670300960540771,1.2180171012878418,1.0182355642318726,1.1322475671768188,0.8967900276184082,1.0492572784423828,1.0968915224075317,1.143609642982483,0.9747321009635925,1.030478596687317,1.0917935371398926,1.0061054229736328,0.863542377948761,0.9579099416732788,1.0677648782730103,1.1112592220306396,1.0820868015289307,0.9132172465324402,1.0102641582489014,0.9679887294769287,1.1326196193695068,1.046074390411377,1.1295645236968994,1.1860491037368774,1.1556814908981323,1.0220290422439575,1.0328102111816406,1.1455563306808472,1.2075775861740112,1.1535630226135254,1.1090083122253418,1.144866704940796,1.1228023767471313,0.973260223865509,1.0578268766403198,1.1516063213348389,1.0741530656814575,1.0721056461334229,1.1472022533416748,1.2079391479492188,1.1610702276229858,1.1188299655914307,1.0579373836517334,1.0701196193695068,1.0446374416351318,1.044371247291565,1.1320703029632568,1.076789379119873,0.8270941972732544,0.6803364157676697,1.0078877210617065,1.0162973403930664,1.0017298460006714,1.061199426651001,1.1262444257736206,1.149204969406128,1.144747257232666,1.115686058998108,1.1491948366165161,1.2083348035812378,1.2242296934127808,0.9921190738677979,1.102878451347351,1.0836529731750488,0.9777739644050598,1.01239812374115,1.1394113302230835,1.123151183128357,1.1029086112976074
