,dog,cat,fish,frog,bird,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,stroller,car,hose,slide,tree,scarf,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,shovel,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,toothbrush,gum,balloon,ball,nail,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,flower,plant,cracker,soup,pizza,muffin,cookie,bread,hamburger,plate,bowl,tape,soap,milk,bottle,jar,glass,cup,bucket,can
refrigerator,1.0285775661468506,1.0298693180084229,1.2457141876220703,1.193223476409912,1.1292774677276611,1.2437233924865723,1.2559814453125,1.2396752834320068,1.3202850818634033,1.2180010080337524,1.0744428634643555,1.1125264167785645,1.0297101736068726,1.0537104606628418,1.1837997436523438,1.2890583276748657,1.2911967039108276,1.146406650543213,1.2323405742645264,0.8351380825042725,0.5776963233947754,0.8560217022895813,0.7626981735229492,0.6962043046951294,0.7532829642295837,0.8147685527801514,0.8430845141410828,0.7597581148147583,0.7398726344108582,0.5171363949775696,0.448248028755188,0.0,0.2466142177581787,0.7180770039558411,0.7568860054016113,0.8099836111068726,1.0118006467819214,1.05306077003479,0.9577242136001587,0.9909701347351074,1.0941805839538574,0.9015750885009766,0.8966761827468872,0.9388157725334167,0.9539293050765991,0.9573925733566284,0.8894593715667725,0.9450987577438354,0.8631702661514282,0.9646323323249817,1.2930974960327148,1.1647740602493286,1.1771578788757324,1.2250711917877197,1.2497622966766357,1.0156971216201782,1.0198099613189697,1.0503497123718262,1.1186896562576294,0.9990039467811584,0.9754897952079773,0.8781671524047852,0.7600233554840088,0.8994714617729187,0.9370732307434082,0.7215514183044434,0.9214088916778564,0.6504133343696594,0.6841067671775818,1.0573347806930542,1.0049331188201904,1.2154850959777832,1.2401620149612427,1.1691700220108032,1.1546666622161865,1.1542613506317139,0.980692982673645,1.0550709962844849,1.0442192554473877,1.0312355756759644,1.2822593450546265,1.246444821357727,1.2066088914871216,1.0521292686462402,0.9304466247558594,1.080291509628296,1.2573003768920898,1.2525509595870972,1.299717903137207,1.3482246398925781,1.2528120279312134,1.3003358840942383,1.2502877712249756,1.2380567789077759,1.2634847164154053,1.1769815683364868,1.1970726251602173,1.2281070947647095,1.2169522047042847,1.1326868534088135,1.0295459032058716,1.0375806093215942,0.9751044511795044,1.1014962196350098,1.0922974348068237,1.1155650615692139,1.1372383832931519,1.0559782981872559,0.9540135860443115,0.9770739078521729,1.0982692241668701,1.0278711318969727,0.7131480574607849,0.9317722916603088,0.8176607489585876,0.8452687859535217,0.9452657699584961,0.8479565382003784,0.5973893404006958
oven,0.9468125104904175,0.9216018915176392,1.1856968402862549,1.2186721563339233,1.2184473276138306,1.2198710441589355,1.2580697536468506,1.1797845363616943,1.3858627080917358,1.1594421863555908,0.95099937915802,1.038562297821045,0.9173843264579773,0.8995316028594971,1.0748180150985718,1.3067221641540527,1.3375375270843506,1.1788368225097656,1.2036442756652832,1.059367299079895,0.5477496385574341,0.7526373863220215,0.8393149971961975,0.7285605669021606,0.6669837832450867,0.7207777500152588,0.7024846076965332,0.7576646208763123,0.6990538239479065,0.6750857830047607,0.5257459878921509,0.2466142177581787,0.0,0.5563039183616638,0.6115251779556274,0.807380199432373,1.001192569732666,0.9795278906822205,0.8681848049163818,0.9553843140602112,0.9685701727867126,0.8488646149635315,0.7516880035400391,0.8311896324157715,0.886615514755249,0.8330506682395935,0.8671872615814209,0.8482147455215454,0.800112783908844,0.9122299551963806,1.336827039718628,1.1193243265151978,1.0985634326934814,0.970863401889801,1.1583353281021118,0.8178689479827881,0.9263978600502014,0.9709216952323914,1.016372799873352,1.014407992362976,0.9677941799163818,0.7170431017875671,0.7464109659194946,0.9337727427482605,0.9024345874786377,0.7557899951934814,0.8674806356430054,0.4664759635925293,0.639916181564331,0.9244831204414368,1.0234957933425903,1.2618223428726196,1.217791199684143,1.2338550090789795,1.1728627681732178,1.137075424194336,0.9640631675720215,1.0209548473358154,1.1215169429779053,1.0596601963043213,1.4145355224609375,1.3816736936569214,1.3291406631469727,1.0514158010482788,1.0807181596755981,1.1171391010284424,1.2467730045318604,1.329134225845337,1.3631412982940674,1.3426854610443115,1.3293092250823975,1.3845455646514893,1.3117096424102783,1.242192268371582,1.338025689125061,1.2273924350738525,1.1112431287765503,1.1786694526672363,1.2789134979248047,1.2469444274902344,1.1372113227844238,0.9297291040420532,0.8157306909561157,0.9686013460159302,1.0437971353530884,1.0558902025222778,1.1020770072937012,1.0140489339828491,0.8143290877342224,0.8270180821418762,1.1107418537139893,1.1313296556472778,0.8245260715484619,1.2148760557174683,0.993235170841217,0.7823541760444641,0.9354188442230225,0.843613862991333,0.6870453953742981
sink,1.0532541275024414,1.0023623704910278,1.122221827507019,1.2061735391616821,1.28569757938385,1.2005994319915771,1.3351691961288452,1.2291516065597534,1.3276453018188477,1.1103049516677856,1.0148032903671265,1.0728707313537598,1.0273714065551758,0.9144354462623596,1.048315405845642,1.309601068496704,1.3702880144119263,1.2061039209365845,1.2632062435150146,1.0999910831451416,0.6473900079727173,0.7645132541656494,0.9535481333732605,0.7358382940292358,0.5305978655815125,0.7968764305114746,0.6718653440475464,0.7879248261451721,0.8784036636352539,0.8457834124565125,0.7752217054367065,0.7180770039558411,0.5563039183616638,0.0,0.08341765403747559,0.8747382760047913,1.1070539951324463,0.7955614328384399,0.6424501538276672,1.0969834327697754,1.022085189819336,0.9172891974449158,0.800660252571106,0.8866971731185913,0.8311774730682373,0.9135563969612122,0.9502516984939575,0.9605160355567932,0.9159820079803467,1.112154245376587,1.3667447566986084,1.149402141571045,1.1035085916519165,0.9044004678726196,1.2424015998840332,0.8726078867912292,1.0407261848449707,1.01995849609375,0.9827666878700256,1.0560084581375122,0.8866056203842163,0.3548889756202698,0.9105831980705261,1.0189290046691895,0.9166597127914429,0.8317851424217224,0.9349488615989685,0.8487569093704224,0.6811450719833374,1.03232741355896,0.9027262926101685,1.3538827896118164,1.3015412092208862,1.2073304653167725,1.3628711700439453,1.3150336742401123,1.0520546436309814,0.853916347026825,1.1572229862213135,0.7834758162498474,1.4590882062911987,1.4496190547943115,1.3747214078903198,1.0177990198135376,1.0489680767059326,0.8674834370613098,1.0446432828903198,1.2151744365692139,1.319878101348877,1.2824430465698242,1.367763638496399,1.319426417350769,1.2429949045181274,1.2406034469604492,1.3503623008728027,1.2542872428894043,0.9722867012023926,1.0763218402862549,1.288846731185913,1.3377631902694702,1.2627952098846436,0.9324751496315002,0.48766160011291504,0.9349914789199829,1.1058790683746338,1.0815813541412354,1.1344354152679443,1.0348318815231323,0.37142932415008545,0.3219912052154541,0.9031859636306763,0.9474257230758667,0.6162446737289429,1.178128719329834,0.862533450126648,0.5535587072372437,0.5263251066207886,0.5939757823944092,0.7819673418998718
bathtub,0.9872736930847168,0.8975141644477844,1.1395680904388428,1.2004058361053467,1.319199562072754,1.155786395072937,1.2609392404556274,1.1960099935531616,1.2869675159454346,1.0736839771270752,0.9073566794395447,0.9298189878463745,0.8898863792419434,0.7764948606491089,0.9775384068489075,1.2299025058746338,1.2602771520614624,1.1082030534744263,1.15324866771698,1.1310861110687256,0.6887876987457275,0.7304636240005493,0.944021999835968,0.6903463006019592,0.5509837865829468,0.6833640336990356,0.5400494933128357,0.7228380441665649,0.8376381397247314,0.7904221415519714,0.7136460542678833,0.7568860054016113,0.6115251779556274,0.08341765403747559,0.0,0.8607650995254517,1.0915172100067139,0.7785753011703491,0.5901037454605103,1.09092116355896,0.9946366548538208,0.8190569877624512,0.7143538594245911,0.7666013836860657,0.7681105136871338,0.774642288684845,0.8651692867279053,0.8450684547424316,0.7797654271125793,0.9992630481719971,1.3441325426101685,1.143457055091858,1.0891910791397095,0.8847604393959045,1.2459056377410889,0.7667371034622192,0.9405903220176697,1.0025014877319336,1.0485914945602417,1.0357720851898193,0.9020711183547974,0.4611154794692993,0.9336977601051331,1.00632905960083,0.9152030944824219,0.8644612431526184,0.9270192384719849,0.8997822999954224,0.697593092918396,1.066790223121643,1.0220662355422974,1.345697283744812,1.2673249244689941,1.2047083377838135,1.3646434545516968,1.3254441022872925,1.1261675357818604,0.9280092716217041,1.2218817472457886,0.9397224187850952,1.4227733612060547,1.423923373222351,1.3825864791870117,1.0935145616531372,1.0394978523254395,0.8760058283805847,1.0970202684402466,1.2523057460784912,1.3419345617294312,1.2044885158538818,1.3310319185256958,1.3100223541259766,1.2602553367614746,1.2808260917663574,1.3745801448822021,1.2693374156951904,1.0078200101852417,1.1494975090026855,1.3246266841888428,1.3462525606155396,1.2313635349273682,1.0379586219787598,0.6407405734062195,0.9868813753128052,1.1954240798950195,1.1879301071166992,1.22550368309021,1.1075893640518188,0.5553267598152161,0.5456912517547607,1.0713460445404053,1.0347113609313965,0.7196124792098999,1.2139525413513184,1.030562400817871,0.6425551176071167,0.6992470026016235,0.7205186486244202,0.8427709341049194
stroller,0.8122320175170898,1.000634789466858,1.1685168743133545,1.1014323234558105,1.124746322631836,1.1943776607513428,1.2869815826416016,1.199904203414917,1.3279614448547363,1.1495158672332764,0.9163097739219666,1.0017073154449463,0.8844935297966003,0.9173469543457031,1.069282054901123,1.280489206314087,1.2224761247634888,1.0236153602600098,1.0732587575912476,1.1492520570755005,1.0199849605560303,0.6647261381149292,0.5258749127388,0.5085352659225464,0.6645954847335815,0.6250714063644409,0.6214337348937988,0.5353388786315918,1.004979133605957,0.9322057366371155,0.740501344203949,0.8099836111068726,0.807380199432373,0.8747382760047913,0.8607650995254517,0.0,0.8868492841720581,0.8927887678146362,0.6612536907196045,0.9509828686714172,0.8869030475616455,0.8061649203300476,0.7848613262176514,0.8160123229026794,0.7711631655693054,0.7449337244033813,0.790891706943512,0.7881767153739929,0.7472116947174072,0.8705726265907288,1.1616687774658203,0.9187253713607788,0.9388287663459778,0.853256106376648,1.0374749898910522,0.7699522376060486,0.9357064366340637,0.9429693818092346,1.0703915357589722,0.751849353313446,0.627321720123291,0.8611803650856018,0.7880771160125732,0.8719282150268555,1.0189791917800903,0.6916120648384094,0.628721296787262,0.855802595615387,0.4855418801307678,1.102094292640686,0.9615803956985474,1.1647945642471313,1.208460807800293,1.17094886302948,1.186063289642334,1.1219574213027954,1.1023876667022705,0.9158720374107361,1.177294135093689,1.126409888267517,1.388415813446045,1.349788784980774,1.2877843379974365,1.1052800416946411,0.8739606738090515,1.0190807580947876,1.2615089416503906,1.2469583749771118,1.3442713022232056,1.366916298866272,1.3389191627502441,1.3921866416931152,1.380807638168335,1.3045752048492432,1.3622756004333496,1.2984670400619507,1.1902048587799072,1.31119966506958,1.2890150547027588,1.189413070678711,1.1128594875335693,1.034360408782959,1.0862455368041992,1.0732760429382324,1.164239525794983,1.1808476448059082,1.230993628501892,1.0594947338104248,1.0241355895996094,1.0935215950012207,1.2078912258148193,1.2551575899124146,0.840154230594635,1.1714129447937012,1.1144707202911377,0.9104262590408325,1.0199189186096191,0.91496342420578,0.8912513256072998
car,0.851891040802002,0.9228883981704712,0.9578039050102234,0.8157187700271606,0.8513765335083008,1.0800366401672363,0.997301459312439,0.989946722984314,1.0169645547866821,1.069903016090393,0.9750245213508606,0.9773277640342712,1.1142104864120483,1.1427415609359741,1.1441130638122559,1.1059575080871582,1.0997614860534668,1.139809489250183,1.1567833423614502,0.9884344339370728,0.9804918169975281,0.9534169435501099,1.0390033721923828,1.0589152574539185,1.0721522569656372,1.0131899118423462,1.020505428314209,1.015234351158142,0.9092192649841309,1.0129450559616089,1.0175771713256836,1.0118006467819214,1.001192569732666,1.1070539951324463,1.0915172100067139,0.8868492841720581,0.0,1.035152554512024,0.9543302655220032,0.6944763660430908,1.0331882238388062,1.0467853546142578,1.1027058362960815,1.0461252927780151,1.0594311952590942,1.093624234199524,1.05364990234375,1.0376391410827637,1.094872236251831,1.0737069845199585,0.970223069190979,0.9832174777984619,1.1873080730438232,1.1849610805511475,1.0329887866973877,1.0503720045089722,1.050487756729126,1.0935612916946411,1.0913878679275513,0.8467500805854797,0.809927225112915,1.086167573928833,1.0312175750732422,0.9637360572814941,1.0345321893692017,1.0297914743423462,1.020788311958313,0.84219890832901,1.066411018371582,0.9613832831382751,1.0741509199142456,0.8935480117797852,0.9260778427124023,1.0914398431777954,0.9249228835105896,0.9724870920181274,0.9001942873001099,1.0590803623199463,0.9751570224761963,1.0799145698547363,0.9440200328826904,0.9548914432525635,0.9530996680259705,1.0084415674209595,0.9913380146026611,1.1163322925567627,1.0521026849746704,0.9592174291610718,0.9021608233451843,1.0476940870285034,1.0150026082992554,0.9807474613189697,1.0276596546173096,1.0302854776382446,0.9317617416381836,0.9965330958366394,1.0562667846679688,1.0314759016036987,0.9817020297050476,0.8879936337471008,0.8853395581245422,1.131780743598938,1.1471331119537354,1.076206088066101,1.080958366394043,1.0964690446853638,1.0769915580749512,1.0132834911346436,1.0625983476638794,1.1462140083312988,0.9833693504333496,1.0867996215820312,1.1042375564575195,0.9776315689086914,1.0844273567199707,1.1009446382522583,1.1457428932189941,1.0976567268371582,1.0749255418777466
hose,1.0044708251953125,0.9274652004241943,0.9870049357414246,0.993000864982605,1.1550248861312866,0.9783216118812561,1.0987756252288818,1.0237088203430176,1.0611273050308228,0.9756751656532288,1.02571702003479,0.9971897006034851,0.8884114623069763,0.9156436920166016,1.0051499605178833,1.1290369033813477,1.1704155206680298,1.0985902547836304,1.0406676530838013,0.939247190952301,0.8387197256088257,0.8299886584281921,0.9672475457191467,0.7859470844268799,0.931923508644104,0.9667134881019592,0.9111000299453735,0.9793797731399536,0.9810410737991333,0.9548908472061157,0.9590603113174438,1.05306077003479,0.9795278906822205,0.7955614328384399,0.7785753011703491,0.8927887678146362,1.035152554512024,0.0,0.7851916551589966,1.0054736137390137,0.771490752696991,0.9393638372421265,0.9411368370056152,0.9510475397109985,1.0287684202194214,0.9377357959747314,0.9760304093360901,0.8795137405395508,0.9057278633117676,0.9884825944900513,1.0404729843139648,0.9888898730278015,1.0387283563613892,0.9747011661529541,1.0342533588409424,0.9439716935157776,0.9905885457992554,1.058432936668396,1.128808617591858,1.0993844270706177,0.9234896898269653,0.8982658386230469,1.0582565069198608,1.0200105905532837,1.0296564102172852,1.0348557233810425,0.8164875507354736,0.8580068349838257,0.6880539655685425,0.8247058987617493,0.8496878147125244,1.1216100454330444,0.8913108110427856,0.7825595140457153,0.9144726991653442,0.9762991070747375,0.9560657143592834,0.47777503728866577,0.8189468383789062,0.7785825729370117,0.9521609544754028,0.9326485395431519,0.8423914313316345,0.7621495127677917,0.7180302143096924,0.6025838851928711,0.9663389921188354,1.071962833404541,1.1595690250396729,1.1204251050949097,1.1155426502227783,1.2695024013519287,1.18361234664917,1.2310596704483032,1.1435000896453857,1.1050606966018677,1.0574140548706055,1.0512592792510986,1.109220027923584,1.1533570289611816,1.0782314538955688,1.1412336826324463,0.9920865893363953,1.1964585781097412,1.2131351232528687,1.194326400756836,1.2602440118789673,1.1450958251953125,0.9998001456260681,0.9172481298446655,0.9242340326309204,1.2379258871078491,1.0492620468139648,1.1046148538589478,1.1316986083984375,0.8058189153671265,0.9115492105484009,0.978978157043457,0.9265152215957642
slide,0.9073426723480225,0.9097249507904053,1.1994110345840454,1.117639422416687,1.2548898458480835,1.231907606124878,1.3160231113433838,1.246244192123413,1.3059453964233398,1.0990551710128784,0.9725555777549744,1.0070239305496216,0.9479740858078003,0.8559287786483765,1.0813908576965332,1.3262536525726318,1.338350534439087,1.1830406188964844,1.2281734943389893,1.238207221031189,0.9098666310310364,0.5928649306297302,0.823758602142334,0.5443506240844727,0.5593991279602051,0.6381405591964722,0.4775446653366089,0.46079719066619873,0.8380413055419922,0.9554991722106934,0.7301673889160156,0.9577242136001587,0.8681848049163818,0.6424501538276672,0.5901037454605103,0.6612536907196045,0.9543302655220032,0.7851916551589966,0.0,1.0164234638214111,0.6880530714988708,0.7867919206619263,0.7720590233802795,0.828000545501709,0.7090439796447754,0.7054654359817505,0.829259991645813,0.8443643450737,0.8694878220558167,1.0618767738342285,1.3061871528625488,1.083857774734497,1.063720941543579,0.8889999389648438,1.1144599914550781,0.711708664894104,0.9447185397148132,1.0224322080612183,1.1063936948776245,0.8459700345993042,0.430705189704895,0.5916763544082642,0.7860611081123352,0.8500120043754578,0.9902547001838684,0.8060850501060486,0.7507824897766113,1.0214688777923584,0.7149795293807983,0.986244797706604,1.0982105731964111,1.231351613998413,1.2682013511657715,1.1994677782058716,1.2094519138336182,1.2901763916015625,1.1450555324554443,0.7844706177711487,1.312286615371704,1.2245662212371826,1.2561018466949463,1.3566226959228516,1.3417532444000244,1.1594287157058716,0.9770413637161255,0.9012185335159302,1.035294771194458,1.0871875286102295,1.2859610319137573,1.3265841007232666,1.2413640022277832,1.3563082218170166,1.2721328735351562,1.2480552196502686,1.281975507736206,1.2095201015472412,0.9979543089866638,1.1274299621582031,1.1316230297088623,1.261382818222046,1.185502529144287,1.1275947093963623,0.9929951429367065,1.01996648311615,1.2748713493347168,1.271959900856018,1.3280493021011353,1.1389093399047852,0.8300369381904602,0.9408460259437561,1.121740698814392,1.2570266723632812,0.9429197907447815,1.2496745586395264,1.223217248916626,0.8941633701324463,0.9676215052604675,0.8584154844284058,1.0378400087356567
tree,0.9624795913696289,0.9413073658943176,1.0051368474960327,0.9551084637641907,0.8646765947341919,1.0712119340896606,1.0360333919525146,1.0355980396270752,1.0488159656524658,1.067026138305664,0.9737997055053711,0.9119626879692078,1.0738662481307983,1.046173334121704,1.0914303064346313,1.1050727367401123,1.142686128616333,1.1861305236816406,1.1535694599151611,0.8954440951347351,1.041562795639038,0.9618832468986511,1.010752558708191,0.9088540077209473,1.0219874382019043,0.9944204688072205,1.0226678848266602,0.9990328550338745,0.7212803959846497,0.9472016096115112,0.9145901799201965,0.9909701347351074,0.9553843140602112,1.0969834327697754,1.09092116355896,0.9509828686714172,0.6944763660430908,1.0054736137390137,1.0164234638214111,0.0,0.8914052844047546,0.9505619406700134,0.9896814823150635,0.9958361387252808,1.057133436203003,1.0467926263809204,1.0201098918914795,1.0304144620895386,1.0618021488189697,1.0710760354995728,1.1942360401153564,1.0972025394439697,1.171532392501831,1.1710946559906006,1.1371947526931763,1.041319489479065,1.0690181255340576,1.097187876701355,1.0747054815292358,0.9946200847625732,1.0833524465560913,1.1385258436203003,1.0621533393859863,0.9712191224098206,1.0028988122940063,1.0340784788131714,1.1025328636169434,0.9912489056587219,1.0124144554138184,0.9633501172065735,1.0498247146606445,1.0749218463897705,0.9722940921783447,1.0016852617263794,1.0768615007400513,1.0698745250701904,0.9653856754302979,1.0732817649841309,1.0011647939682007,1.0981308221817017,1.0228098630905151,0.9553172588348389,0.9857410192489624,1.0299360752105713,0.9796538352966309,1.1095997095108032,1.1588332653045654,0.9970918893814087,0.991041362285614,1.1230067014694214,1.116786241531372,1.0993132591247559,1.096124291419983,1.011605978012085,0.9485883712768555,0.9733279943466187,1.055733323097229,1.060858130455017,1.0725280046463013,0.8077240586280823,0.6054484844207764,1.0291528701782227,1.0172815322875977,1.0105873346328735,1.0437257289886475,1.045202374458313,1.0663753747940063,1.01400887966156,1.0674107074737549,1.102315068244934,1.0961682796478271,1.1346017122268677,1.0232899188995361,1.0493972301483154,1.0693570375442505,1.0081207752227783,1.1601661443710327,1.1320958137512207,1.0715402364730835
scarf,0.9157680869102478,0.9307369589805603,1.1000126600265503,1.0689641237258911,1.1321461200714111,1.1288586854934692,1.2039158344268799,1.1572093963623047,1.1776901483535767,1.072940707206726,0.9939122796058655,0.9669064879417419,0.9882224798202515,0.8999977707862854,0.9974945783615112,1.2106802463531494,1.2417967319488525,1.1120944023132324,1.1175718307495117,1.2176058292388916,1.1007903814315796,0.8671267628669739,0.9742224812507629,0.8503337502479553,0.8829076290130615,0.8077824115753174,0.7607710361480713,0.8791841268539429,0.8906155824661255,1.111218810081482,0.9087533354759216,1.0941805839538574,0.9685701727867126,1.022085189819336,0.9946366548538208,0.8869030475616455,1.0331882238388062,0.771490752696991,0.6880530714988708,0.8914052844047546,0.0,0.560471773147583,0.7202454805374146,0.7640179991722107,0.6865949630737305,0.6207031011581421,0.77192223072052,0.7677115797996521,0.8571895360946655,0.8985860347747803,1.0999871492385864,0.9110428094863892,0.9072059392929077,0.7495038509368896,0.8009782433509827,0.5735474824905396,0.8110823035240173,0.7159973382949829,0.9299447536468506,0.9585071802139282,0.8215509653091431,0.9665284752845764,0.9827612638473511,0.9095324873924255,0.961557149887085,0.9121391177177429,0.7079213857650757,1.0298254489898682,0.9131412506103516,0.8822160959243774,1.1248369216918945,0.9346386194229126,1.0996047258377075,0.8804559707641602,0.937011182308197,1.0950404405593872,1.062555193901062,0.7763312458992004,1.1423288583755493,1.1782246828079224,1.082453727722168,1.13838529586792,1.1346406936645508,1.0712133646011353,0.9282315969467163,0.8502676486968994,0.9667454957962036,1.0479127168655396,1.167802333831787,1.2910966873168945,1.104966640472412,1.343214750289917,1.239722728729248,1.1294339895248413,1.2457702159881592,1.0525870323181152,1.0455492734909058,1.158246397972107,1.1179978847503662,0.9978790283203125,1.0443212985992432,1.078197956085205,1.0234676599502563,1.0662927627563477,1.163611888885498,1.171972632408142,1.2320293188095093,1.0991755723953247,1.056388020515442,1.0669856071472168,1.144782543182373,1.2809867858886719,1.0621700286865234,1.1466699838638306,1.2158970832824707,0.945561408996582,1.0499637126922607,0.9891437292098999,1.0652074813842773
jacket,0.7977458238601685,0.7897531986236572,1.117195725440979,1.1719276905059814,1.2044775485992432,1.113633155822754,1.1769353151321411,1.1453057527542114,1.2364814281463623,1.1175098419189453,0.8741225004196167,0.8335885405540466,0.9020776748657227,0.7522444128990173,1.0174111127853394,1.2016327381134033,1.2103830575942993,1.0859107971191406,1.0998598337173462,1.160977840423584,1.0253591537475586,0.8117775321006775,0.9059221744537354,0.7684339880943298,0.7689403295516968,0.5982224345207214,0.5342528820037842,0.845277726650238,0.8764293789863586,0.9319700598716736,0.6797557473182678,0.9015750885009766,0.8488646149635315,0.9172891974449158,0.8190569877624512,0.8061649203300476,1.0467853546142578,0.9393638372421265,0.7867919206619263,0.9505619406700134,0.560471773147583,0.0,0.3911105990409851,0.3847160339355469,0.48255741596221924,0.4003709554672241,0.46212518215179443,0.40864574909210205,0.4365870952606201,0.58857262134552,1.1410988569259644,0.9482741951942444,0.9274526238441467,0.7697931528091431,0.877058207988739,0.3651759624481201,0.5741525888442993,0.6507036089897156,0.9095403552055359,1.042851209640503,1.047531247138977,1.034206748008728,0.9994248151779175,1.0115046501159668,0.9828991889953613,0.9796577095985413,0.7005405426025391,1.0077141523361206,0.8486468195915222,1.0956722497940063,1.2531712055206299,0.9118073582649231,1.0898340940475464,0.8860870599746704,1.0204743146896362,1.0909678936004639,1.1766283512115479,1.064505934715271,1.220352292060852,1.2941060066223145,1.277293086051941,1.2685086727142334,1.2502374649047852,1.190899133682251,1.0829229354858398,1.1444168090820312,1.248539686203003,1.2882518768310547,1.3144571781158447,1.2284727096557617,1.2795732021331787,1.3528777360916138,1.364898920059204,1.287145733833313,1.3438363075256348,1.2072802782058716,1.1650307178497314,1.2946979999542236,1.319027304649353,1.13121497631073,1.0472197532653809,1.154645562171936,1.1021798849105835,1.1078717708587646,1.2008826732635498,1.2574026584625244,1.2484837770462036,1.1539753675460815,1.1119643449783325,1.2005895376205444,1.348062515258789,1.3124279975891113,1.094877004623413,1.2151950597763062,1.2503423690795898,0.9651156067848206,1.1631438732147217,1.1191071271896362,0.9248381853103638
sweater,0.8716300129890442,0.8526264429092407,1.1915290355682373,1.204019546508789,1.244884729385376,1.0556613206863403,1.1439157724380493,1.1433818340301514,1.234501600265503,0.9960057735443115,0.7046009302139282,0.7673414349555969,0.7443627119064331,0.5666823387145996,0.855400025844574,1.1005595922470093,1.1193307638168335,0.9909265637397766,0.9955697059631348,1.2832173109054565,1.030387282371521,0.8525643348693848,0.9619155526161194,0.7629269957542419,0.6984662413597107,0.5691067576408386,0.57656329870224,0.8593377470970154,0.9039979577064514,0.9600828289985657,0.7587659358978271,0.8966761827468872,0.7516880035400391,0.800660252571106,0.7143538594245911,0.7848613262176514,1.1027058362960815,0.9411368370056152,0.7720590233802795,0.9896814823150635,0.7202454805374146,0.3911105990409851,0.0,0.24583452939987183,0.44421064853668213,0.34824037551879883,0.3430212736129761,0.39113950729370117,0.3726012706756592,0.5553765892982483,1.304846167564392,1.0774022340774536,0.9912657141685486,0.7331369519233704,0.9948623776435852,0.504767894744873,0.7521977424621582,0.9184781908988953,1.1415445804595947,0.9815870523452759,0.9988024234771729,0.9010099768638611,0.9912154078483582,0.9841476082801819,1.0293850898742676,1.0337916612625122,0.8359279036521912,0.9654797911643982,0.8036245703697205,1.0780444145202637,1.2326416969299316,1.12520432472229,1.1242083311080933,0.8919293880462646,1.1792458295822144,1.1736890077590942,1.2282006740570068,1.0899052619934082,1.3120644092559814,1.2670300006866455,1.378929615020752,1.371139645576477,1.3752665519714355,1.269593358039856,1.1647080183029175,1.156726360321045,1.2567812204360962,1.3003394603729248,1.3391650915145874,1.1848249435424805,1.2724530696868896,1.3258531093597412,1.3185811042785645,1.2227569818496704,1.3412883281707764,1.2201321125030518,1.0681740045547485,1.27096688747406,1.3045907020568848,1.2391228675842285,1.1585707664489746,1.1193407773971558,0.9775744676589966,0.9978396892547607,1.2025660276412964,1.2330079078674316,1.235054612159729,1.0758154392242432,0.9992735385894775,1.0594981908798218,1.3629429340362549,1.3130332231521606,1.0052772760391235,1.2488278150558472,1.2035651206970215,0.8375121355056763,1.0457282066345215,1.081735610961914,0.9990420937538147
