,dog,cat,fish,frog,bird,ear,nose,eye,tooth,mouth,face,hair,leg,arm,hand,finger,toe,ankle,foot,lamp,drawer,bench,chair,ladder,table,couch,bed,crib,window,door,closet,refrigerator,oven,sink,bathtub,shower,stroller,motorcycle,car,truck,hose,slide,tree,scarf,jacket,sweater,shirt,bib,pajamas,dress,jeans,pants,shorts,slipper,shoe,sock,mitten,glove,blanket,pillow,towel,napkin,doll,toy,tray,box,book,paper,basket,purse,radio,vacuum,comb,shovel,hat,glasses,necklace,belt,watch,clock,scissors,fork,spoon,crayon,pencil,pen,knife,broom,toothbrush,gum,balloon,ball,nail,carrot,egg,orange,pumpkin,apple,strawberry,melon,pickle,banana,corn,flower,plant,cracker,chips,soup,pizza,muffin,cookie,bread,hamburger,plate,dish,bowl,tape,soap,milk,bottle,jar,glass,coffee,cup,bucket,can
refrigerator,0.9063560366630554,1.006393313407898,1.2318060398101807,1.1894903182983398,1.128441572189331,1.1127266883850098,1.2016150951385498,1.2854982614517212,1.3322153091430664,1.190079689025879,0.9566101431846619,0.9541726112365723,0.9190202355384827,0.9137932658195496,1.1521170139312744,1.3162953853607178,1.330601692199707,1.194190502166748,1.2567094564437866,0.9322706460952759,0.6670519113540649,0.8441379070281982,0.6608700156211853,0.7308458685874939,0.603983998298645,0.7318154573440552,0.7587121725082397,0.6213568449020386,0.6811801195144653,0.5890291929244995,0.49527156352996826,0.0,0.4225218892097473,0.7452520132064819,0.7856091856956482,0.7125152349472046,0.7925647497177124,0.8926308751106262,1.0847076177597046,0.9374603629112244,0.9045746922492981,0.8174683451652527,0.8640624284744263,1.0213468074798584,0.9239859580993652,0.8215153217315674,0.8187717795372009,0.8181817531585693,0.8039569854736328,0.8196684718132019,0.9410699009895325,0.8584200143814087,0.9365591406822205,1.3716108798980713,1.1491001844406128,1.0004640817642212,1.0699396133422852,1.1168020963668823,0.9038241505622864,1.0189045667648315,0.9598687291145325,1.0074466466903687,0.9288084506988525,0.9506890773773193,0.7250774502754211,0.758975088596344,0.7533589601516724,0.78223717212677,0.812322199344635,0.9145141243934631,0.9642277359962463,0.6558560132980347,1.0796082019805908,1.1997110843658447,1.2501670122146606,1.310614824295044,1.1729007959365845,1.2228138446807861,1.1588259935379028,0.9059332609176636,1.1234982013702393,1.197762131690979,1.22428560256958,1.3954435586929321,1.3396451473236084,1.3230855464935303,1.303420901298523,1.0494158267974854,1.1355831623077393,1.2550244331359863,1.1522467136383057,1.2636770009994507,1.3460286855697632,1.2108073234558105,1.3539003133773804,1.313187837600708,1.2760473489761353,1.3472869396209717,1.1952930688858032,1.2116925716400146,1.3219667673110962,1.2477214336395264,1.1247241497039795,1.1247596740722656,0.925868809223175,0.9776229858398438,0.9172008633613586,0.940769612789154,0.9735416769981384,1.2058185338974,1.1440105438232422,1.2463395595550537,1.0937395095825195,1.0626784563064575,0.8834514617919922,1.0549787282943726,1.2059155702590942,1.2475759983062744,0.7009028792381287,1.0086148977279663,0.8339717388153076,0.9483367800712585,0.9888989329338074,0.9531652331352234,0.901398777961731,0.8789780139923096
oven,0.9640007615089417,0.991232693195343,1.148745059967041,1.19997239112854,1.1272698640823364,1.198387622833252,1.2327388525009155,1.232104778289795,1.2916382551193237,1.2268863916397095,1.0767637491226196,1.077040195465088,1.0317292213439941,1.006517767906189,1.1839783191680908,1.299936294555664,1.3113852739334106,1.1742117404937744,1.2415745258331299,0.8600990772247314,0.47816282510757446,0.7500505447387695,0.6880428791046143,0.754336953163147,0.773760199546814,0.7948160767555237,0.8217194080352783,0.7794638872146606,0.7161786556243896,0.625332236289978,0.6751905679702759,0.4225218892097473,0.0,0.5369186401367188,0.7177255153656006,0.7486291527748108,0.9405525922775269,0.9471088647842407,1.005933165550232,0.9572550058364868,0.8792486786842346,0.910673975944519,0.9497361779212952,1.08613920211792,1.0380730628967285,0.9525748491287231,1.013228416442871,1.029873013496399,1.0138498544692993,0.9915151596069336,1.0441107749938965,0.9540684223175049,0.9841687679290771,1.2583789825439453,1.1386486291885376,1.159389853477478,1.1000001430511475,1.0728739500045776,0.9277974963188171,0.9661968946456909,0.9225773215293884,0.9159336090087891,1.067270040512085,1.1239745616912842,0.6485044956207275,0.6858314275741577,0.9157580137252808,0.8554505705833435,0.7972543239593506,0.9062561988830566,0.6400919556617737,0.6980752944946289,0.985206127166748,1.0602328777313232,1.2210849523544312,1.2179328203201294,1.2443737983703613,1.067500114440918,1.0854276418685913,0.783054530620575,1.0529193878173828,0.988551914691925,1.0034732818603516,1.2744686603546143,1.1765120029449463,1.1518871784210205,1.0764304399490356,1.0435599088668823,1.1675817966461182,1.3218886852264404,1.2430723905563354,1.2644720077514648,1.2592613697052002,1.1394280195236206,1.2861530780792236,1.2371292114257812,1.2029253244400024,1.2569174766540527,1.1854798793792725,1.1823558807373047,1.1478477716445923,1.1800497770309448,0.9541709423065186,1.2121208906173706,0.9840852618217468,1.0747883319854736,0.8946698904037476,0.8451650142669678,0.9464730620384216,1.118637204170227,0.9856690764427185,1.0836036205291748,1.0237289667129517,0.8710269927978516,0.7827666997909546,0.8017376661300659,0.9704619646072388,1.1100424528121948,0.8718165755271912,1.0465723276138306,0.8833329677581787,0.9209041595458984,0.885600745677948,0.8982686996459961,0.7633261680603027,0.6778571605682373
sink,1.0339083671569824,1.0483217239379883,1.132539987564087,1.202880859375,1.1231060028076172,1.2231467962265015,1.2448146343231201,1.2533329725265503,1.2738566398620605,1.1929130554199219,1.1057624816894531,1.0773899555206299,1.0309324264526367,1.0546914339065552,1.180438756942749,1.2792258262634277,1.3190526962280273,1.106611967086792,1.3011499643325806,0.6366474628448486,0.7267910838127136,0.697946310043335,0.8030197620391846,0.9867532849311829,0.6476622819900513,0.8172982931137085,0.7528476715087891,0.8617509603500366,0.8340300917625427,0.8149096369743347,0.7499642372131348,0.7452520132064819,0.5369186401367188,0.0,0.2289872169494629,0.6946021914482117,1.0027077198028564,0.9286102056503296,1.0476316213607788,1.0789144039154053,0.7983648777008057,0.850983738899231,1.0583754777908325,1.1203467845916748,1.130611538887024,0.9646920561790466,1.0489825010299683,1.0517617464065552,1.0851640701293945,1.055381417274475,1.112673044204712,1.0983877182006836,1.1382477283477783,1.2271493673324585,1.1093693971633911,1.2402210235595703,1.1277793645858765,1.059139370918274,0.8784952163696289,1.0127818584442139,0.8903313875198364,0.8066324591636658,1.095192551612854,1.0622754096984863,0.5666802525520325,0.8031954765319824,0.9988394379615784,0.8115723729133606,0.8628149032592773,1.0401071310043335,0.9251781105995178,0.7313543558120728,1.0872830152511597,0.9789323210716248,1.2596873044967651,1.2310041189193726,1.1992932558059692,1.224143624305725,1.2094576358795166,0.8896375894546509,0.9767067432403564,1.0082132816314697,0.8888244032859802,1.2915512323379517,1.187523365020752,1.1511340141296387,1.1174802780151367,0.9460709691047668,1.028770089149475,1.2313823699951172,1.1599574089050293,1.2048606872558594,1.2996103763580322,1.1107946634292603,1.2425086498260498,1.3124421834945679,1.2544952630996704,1.3014512062072754,1.1665154695510864,1.193408727645874,1.2283393144607544,1.240239143371582,0.8717724084854126,1.1815967559814453,1.0016956329345703,1.0520336627960205,0.9382493495941162,0.7730611562728882,1.0760149955749512,1.2413798570632935,1.0600779056549072,1.1862738132476807,1.193625807762146,0.6888771057128906,0.4447617530822754,0.5501728057861328,0.8468710780143738,1.0501753091812134,0.7097809910774231,0.911209762096405,0.8286001086235046,0.6885608434677124,0.6866077780723572,0.7856403589248657,0.7335824966430664,0.7379850745201111
bathtub,0.9401587843894958,0.9583043456077576,1.2396618127822876,1.242748737335205,1.2259260416030884,1.2037445306777954,1.2354315519332886,1.2842233180999756,1.276537299156189,1.1986958980560303,0.9168775677680969,0.9703270196914673,0.9445876479148865,0.880712628364563,1.2095142602920532,1.3344916105270386,1.3406717777252197,1.2620408535003662,1.249497890472412,0.7626451253890991,0.8667415976524353,0.5321226119995117,0.7241060137748718,0.9845329523086548,0.6008642911911011,0.6364535093307495,0.4504462480545044,0.6760610342025757,0.8287301063537598,0.803209662437439,0.6013524532318115,0.7856091856956482,0.7177255153656006,0.2289872169494629,0.0,0.5334941744804382,0.8811216354370117,0.959613561630249,1.0536549091339111,1.143268346786499,0.7314147353172302,0.5656046867370605,0.9532749056816101,1.1333125829696655,0.9461553692817688,0.863577127456665,0.8355866074562073,0.8993290662765503,0.8531659245491028,0.9726653099060059,0.856528639793396,0.8705568909645081,0.9950265884399414,1.3264929056167603,1.1420385837554932,1.0670164823532104,0.9963791966438293,1.1734391450881958,0.68928462266922,1.0270600318908691,1.0426878929138184,1.0201683044433594,1.0377706289291382,1.0437911748886108,0.7647597193717957,0.9240418672561646,1.072056531906128,0.9402905106544495,0.9604241847991943,1.1505672931671143,1.0839529037475586,0.7364346385002136,1.0764883756637573,1.1726740598678589,1.3410592079162598,1.2383685111999512,1.2286717891693115,1.2774488925933838,1.2752639055252075,1.047292947769165,1.167352557182312,1.2712291479110718,1.1900112628936768,1.3687390089035034,1.3114116191864014,1.3168524503707886,1.2910079956054688,1.0573079586029053,1.0232701301574707,1.219269037246704,1.196431040763855,1.2990750074386597,1.2932465076446533,1.1467546224594116,1.3256915807724,1.3640384674072266,1.3616201877593994,1.4059467315673828,1.3115246295928955,1.2649075984954834,1.373690128326416,1.367656946182251,1.0553499460220337,1.2661197185516357,1.1256542205810547,1.0480728149414062,1.0885905027389526,0.8802557587623596,1.1670582294464111,1.3277841806411743,1.2265245914459229,1.2712866067886353,1.3107576370239258,0.9808856844902039,0.435308039188385,0.8410488963127136,1.088279366493225,1.2380410432815552,0.8498157262802124,1.1314914226531982,1.0451266765594482,0.8317207098007202,0.8941559195518494,1.050238847732544,0.976570725440979,0.9601650834083557
shower,0.9767468571662903,0.9815658926963806,1.1805708408355713,1.1838815212249756,1.1426072120666504,1.0396583080291748,1.209061861038208,1.1692575216293335,1.2955188751220703,1.188454508781433,0.9585909843444824,0.975543737411499,1.0914511680603027,0.9381183981895447,1.1494040489196777,1.2527520656585693,1.283686637878418,1.253934383392334,1.2313956022262573,0.8116388320922852,0.8347785472869873,0.7934360504150391,0.8291561007499695,0.8741801977157593,0.795393168926239,0.8128634691238403,0.6316522359848022,0.6833472847938538,0.6607154607772827,0.5000958442687988,0.36788517236709595,0.7125152349472046,0.7486291527748108,0.6946021914482117,0.5334941744804382,0.0,0.9202719926834106,0.9697884917259216,1.012511968612671,1.0945199728012085,0.78482985496521,0.7941458225250244,0.9178493022918701,1.016675591468811,0.8955827951431274,0.9090948700904846,0.8887667655944824,1.0167944431304932,0.8750736713409424,0.9052646160125732,0.8957122564315796,0.8971790671348572,0.9856579303741455,1.3483564853668213,1.1712831258773804,1.0814807415008545,1.0171693563461304,1.158074975013733,0.8386608362197876,1.141054630279541,1.2197829484939575,1.2736314535140991,1.024350881576538,0.9705748558044434,0.9936264753341675,1.0099068880081177,1.1502606868743896,1.1223188638687134,0.9994259476661682,1.0669523477554321,1.0116411447525024,0.7137491703033447,1.0292184352874756,1.1660916805267334,1.276005744934082,1.161024808883667,1.004296898841858,1.1946219205856323,1.121788740158081,0.9728720784187317,1.0556567907333374,1.19302237033844,1.191422462463379,1.2436022758483887,1.199690580368042,1.2024941444396973,1.2159678936004639,0.9835217595100403,1.0245754718780518,1.1817563772201538,1.1192890405654907,1.193613052368164,1.1583304405212402,1.2395305633544922,1.3071463108062744,1.2665014266967773,1.2838720083236694,1.2920961380004883,1.2986129522323608,1.2711646556854248,1.3229272365570068,1.2782692909240723,1.2080650329589844,1.1149073839187622,1.0792275667190552,1.1782817840576172,1.2081646919250488,1.0855234861373901,1.1708176136016846,1.205412745475769,1.240597128868103,1.3209868669509888,1.1911813020706177,1.2100754976272583,0.8069559335708618,1.1427026987075806,1.2292461395263672,1.3102129697799683,1.0904892683029175,1.184973120689392,1.0649057626724243,0.9451817274093628,1.1727135181427002,1.2416149377822876,1.1439425945281982,1.0936598777770996
stroller,0.7336491346359253,0.9079971313476562,1.2329521179199219,1.1598179340362549,1.0125417709350586,1.138566255569458,1.2214456796646118,1.335822343826294,1.295790433883667,1.1635651588439941,1.012397289276123,0.9846100211143494,0.8834533095359802,1.01265287399292,1.1211508512496948,1.3164993524551392,1.2329306602478027,1.1237736940383911,1.091430902481079,1.0864403247833252,1.017554521560669,0.8543666005134583,0.6042770147323608,0.796116828918457,0.7503221035003662,0.6836729049682617,0.7120890617370605,0.47164827585220337,1.0108742713928223,0.9276474118232727,0.7952461838722229,0.7925647497177124,0.9405525922775269,1.0027077198028564,0.8811216354370117,0.9202719926834106,0.0,0.514380693435669,0.9271306991577148,0.9639180302619934,0.7257145047187805,0.6534894704818726,0.896914005279541,0.9189379215240479,0.9010504484176636,0.86441969871521,0.9031899571418762,0.677773654460907,0.586004376411438,0.6486135721206665,0.8355256915092468,0.916619062423706,0.9583074450492859,1.1971349716186523,0.9321664571762085,0.8262826204299927,0.8699009418487549,1.0693820714950562,0.7452898621559143,0.9969022274017334,0.936946451663971,1.1566723585128784,0.5137396454811096,0.5448998212814331,0.9253777861595154,0.9341715574264526,0.9563733339309692,1.0899666547775269,0.6858505010604858,0.7312442064285278,1.0568020343780518,0.5708661079406738,1.0915614366531372,1.0839850902557373,1.2268757820129395,1.3071191310882568,1.1099553108215332,1.221278190612793,1.1082494258880615,0.9754191637039185,0.9797682762145996,1.1944037675857544,1.1924333572387695,1.3282043933868408,1.278447151184082,1.2673404216766357,1.2341386079788208,0.9895471334457397,0.9824580550193787,1.2690439224243164,1.0926928520202637,1.1975966691970825,1.3410029411315918,1.2079380750656128,1.377752423286438,1.3485407829284668,1.252814769744873,1.372172236442566,1.1710456609725952,1.2685413360595703,1.344801902770996,1.271020531654358,1.2219371795654297,1.1566568613052368,1.0335183143615723,1.0603666305541992,1.0120868682861328,1.0815279483795166,1.0664011240005493,1.217855453491211,1.1870484352111816,1.2878427505493164,1.1409348249435425,1.212005615234375,0.9531401991844177,1.133196473121643,1.2595360279083252,1.31082022190094,0.8824792504310608,1.090383768081665,1.0447497367858887,1.0470225811004639,1.1426575183868408,1.0809767246246338,1.0185248851776123,1.1302562952041626
motorcycle,0.7844650745391846,0.8937884569168091,1.0464272499084473,0.9120348691940308,0.9636228084564209,1.1197876930236816,1.1839326620101929,1.216057300567627,1.323490023612976,1.1448159217834473,0.9891650080680847,0.9659417867660522,0.9861047267913818,1.0544414520263672,1.1316685676574707,1.2493090629577637,1.19029700756073,1.0004856586456299,1.1246379613876343,1.0646321773529053,1.0878734588623047,1.0173202753067017,0.8697097301483154,0.9952471256256104,0.8707727789878845,0.8461619019508362,0.9222922921180725,0.8301742076873779,1.0342715978622437,0.9713775515556335,0.899145245552063,0.8926308751106262,0.9471088647842407,0.9286102056503296,0.959613561630249,0.9697884917259216,0.514380693435669,0.0,0.6703745126724243,0.8672943115234375,0.6408477425575256,0.7875613570213318,0.9256004691123962,1.1302499771118164,1.0051461458206177,0.8382401466369629,0.9950755834579468,1.0108999013900757,0.9072003960609436,0.8573600053787231,0.911205530166626,0.9873634576797485,1.0125998258590698,1.1245688199996948,0.9353262186050415,1.0198806524276733,0.8724634051322937,0.9374843835830688,0.9934017062187195,1.0842690467834473,1.0533757209777832,1.111108422279358,0.7870954275131226,0.585186779499054,0.9419524073600769,0.9765771627426147,0.9862520694732666,1.0200912952423096,0.9072569608688354,0.855180561542511,0.9541335105895996,0.5157469511032104,1.005625605583191,1.0442047119140625,1.0628858804702759,1.2130391597747803,1.1665105819702148,1.1419930458068848,0.9783574938774109,0.9553055763244629,0.9122843742370605,1.1462481021881104,1.0938787460327148,1.2322912216186523,1.2094535827636719,1.1759942770004272,1.1427390575408936,0.9931108355522156,1.0335605144500732,1.138695478439331,0.9427779316902161,0.9463371634483337,1.2640217542648315,1.1221988201141357,1.1720675230026245,1.1235220432281494,1.0455037355422974,1.1292872428894043,1.1587257385253906,1.0327032804489136,1.127689242362976,1.0323681831359863,1.0660897493362427,1.0471669435501099,0.9169240593910217,1.0578174591064453,0.965762197971344,1.0371136665344238,1.051200032234192,1.0332671403884888,1.0520669221878052,1.157483696937561,0.9924625754356384,1.0791724920272827,0.9623082280158997,1.0176745653152466,1.0787173509597778,1.1123262643814087,0.916553258895874,0.9563145637512207,0.8970298767089844,0.942132294178009,1.0303982496261597,1.0093896389007568,0.9439845681190491,1.0346955060958862
car,0.8993176221847534,0.919523298740387,0.7268692255020142,0.8545072674751282,0.8224391937255859,1.0730119943618774,1.0184881687164307,0.9625741839408875,0.9147648811340332,0.9981931447982788,0.9874246120452881,0.9804581999778748,1.1389728784561157,1.159654140472412,1.1297671794891357,1.0563271045684814,1.0435408353805542,1.0561271905899048,1.0687730312347412,1.0426839590072632,1.0987993478775024,1.032090663909912,1.1349480152130127,1.049537181854248,1.0755971670150757,1.0346729755401611,1.039177656173706,1.0838415622711182,0.9431042075157166,0.9537148475646973,1.0807636976242065,1.0847076177597046,1.005933165550232,1.0476316213607788,1.0536549091339111,1.012511968612671,0.9271306991577148,0.6703745126724243,0.0,0.540026068687439,1.0022052526474,1.0250799655914307,0.7901755571365356,1.133501410484314,0.9827712774276733,1.0039395093917847,1.1128623485565186,1.2033673524856567,1.1333420276641846,1.0187113285064697,1.0975860357284546,1.0802054405212402,1.1086313724517822,0.926453709602356,0.9355056881904602,1.2196646928787231,1.1346542835235596,1.12424898147583,1.0804431438446045,1.1069961786270142,1.0721725225448608,1.0594733953475952,0.9487557411193848,0.898964524269104,1.0708987712860107,1.08562433719635,0.943030595779419,1.0012476444244385,1.105607509613037,1.0277647972106934,0.7872644662857056,1.0011931657791138,0.9065028429031372,0.9449475407600403,0.9051293134689331,0.8505335450172424,1.0843502283096313,1.057305097579956,1.0772086381912231,1.0096368789672852,1.0442113876342773,0.9182224273681641,0.9374293684959412,0.8828578591346741,0.8987720012664795,0.8847461342811584,0.8455759286880493,1.0701758861541748,1.1775315999984741,1.0094337463378906,0.9547452330589294,0.8539853692054749,1.0407445430755615,1.0475726127624512,0.9272661209106445,0.8771682381629944,0.9182940125465393,0.8346616625785828,1.0418306589126587,1.0269721746444702,0.9166884422302246,0.9212942123413086,1.082031011581421,0.8740488290786743,0.8558202981948853,1.1106661558151245,1.0824522972106934,1.1401773691177368,1.017335057258606,0.9021473526954651,0.9362165331840515,0.932925283908844,0.9036405086517334,0.960842490196228,1.1026089191436768,1.0493475198745728,0.9755680561065674,0.9311055541038513,1.103950023651123,0.9343274831771851,1.061491847038269,0.957916259765625,1.1182388067245483,1.0726484060287476,1.076181173324585,1.0262147188186646
truck,1.046984314918518,1.1062811613082886,0.8615911602973938,0.9484792947769165,0.8895676136016846,0.9921115040779114,1.010549545288086,0.9771175384521484,0.8765136003494263,0.9977616667747498,1.125507116317749,1.1054632663726807,1.149461269378662,1.2676925659179688,1.1135038137435913,0.9780110716819763,0.9612830281257629,1.0714184045791626,1.0386981964111328,1.101124882698059,0.919103741645813,1.1155766248703003,1.0168718099594116,0.8518609404563904,1.201279878616333,1.0949697494506836,1.1301298141479492,1.041764259338379,0.9587599635124207,0.9199451208114624,1.109300971031189,0.9374603629112244,0.9572550058364868,1.0789144039154053,1.143268346786499,1.0945199728012085,0.9639180302619934,0.8672943115234375,0.540026068687439,0.0,1.1146745681762695,1.0914678573608398,0.9519214630126953,1.0359015464782715,1.11042058467865,1.17079496383667,1.1698311567306519,1.1634471416473389,1.132672905921936,1.0050901174545288,1.2126942873001099,1.1142239570617676,1.0916486978530884,0.8973965048789978,0.9683878421783447,1.1813454627990723,1.3146021366119385,1.1273001432418823,1.1842364072799683,0.9874571561813354,0.9741314649581909,0.9811431765556335,0.897334635257721,0.8361722230911255,1.0517648458480835,0.8550089597702026,0.8595447540283203,0.9623135328292847,0.9352405667304993,0.9807697534561157,0.8399826288223267,1.0754653215408325,1.0666632652282715,0.9041324853897095,0.9236466884613037,0.9302145838737488,1.0329363346099854,1.0503644943237305,1.067849040031433,1.0442984104156494,1.0282599925994873,0.9049776792526245,0.9383652806282043,0.8348265290260315,0.8440637588500977,0.841728150844574,0.8441977500915527,0.9406707286834717,1.1038960218429565,0.9739859104156494,0.9516986012458801,0.9028522968292236,0.9809259176254272,1.07377028465271,0.8809309005737305,0.9043905735015869,0.8991041779518127,0.8598830699920654,0.9868103265762329,0.9894403219223022,0.8636441230773926,0.8834965229034424,1.043189525604248,0.8775107264518738,0.8884118795394897,1.0265308618545532,1.0344113111495972,1.125941514968872,1.0156993865966797,0.9212627410888672,0.9700942039489746,0.9661839604377747,0.8750539422035217,0.9829996228218079,1.1072039604187012,1.008834958076477,0.8903646469116211,0.9153263568878174,0.8658849000930786,0.8073481321334839,0.948969841003418,1.1525893211364746,1.144349455833435,0.9291439652442932,0.8807382583618164,0.8905953764915466
hose,0.8278095722198486,0.9218353629112244,1.1370874643325806,1.0754209756851196,1.1495834589004517,1.0842068195343018,1.19589364528656,1.2444148063659668,1.35233736038208,1.1455203294754028,0.9970929622650146,0.9876027703285217,0.8857553005218506,0.9100349545478821,1.1716587543487549,1.382044792175293,1.3589725494384766,1.1662036180496216,1.2056529521942139,0.8744325637817383,1.0439543724060059,0.8216110467910767,0.8833528757095337,1.0682616233825684,0.7426602840423584,0.7754855751991272,0.7414368391036987,0.8058871030807495,0.9670457243919373,0.9739004969596863,0.8150818347930908,0.9045746922492981,0.8792486786842346,0.7983648777008057,0.7314147353172302,0.78482985496521,0.7257145047187805,0.6408477425575256,1.0022052526474,1.1146745681762695,0.0,0.6776344180107117,0.9256123900413513,1.0282505750656128,0.9848870038986206,0.8922597765922546,0.9424280524253845,0.9316281676292419,0.8868200182914734,0.9597350358963013,0.8360001444816589,0.9688422083854675,1.0419672727584839,1.2663195133209229,0.9407449960708618,1.026674509048462,0.7840542793273926,1.045668601989746,0.787588357925415,1.1327964067459106,1.1423451900482178,1.165381669998169,0.9818693995475769,0.7983914017677307,0.9209602475166321,0.9684914946556091,1.025937557220459,1.0318657159805298,0.9861865639686584,0.9296740889549255,0.9638780355453491,0.2732797861099243,0.9047044515609741,1.0537840127944946,1.2382984161376953,1.245116949081421,0.8994364142417908,1.0051970481872559,0.9591348767280579,0.9766921997070312,0.8148190379142761,1.1933493614196777,1.1554135084152222,1.233801245689392,1.1669800281524658,1.1698472499847412,1.1534202098846436,0.8542705774307251,0.8445610404014587,1.1914604902267456,1.0728332996368408,1.185854434967041,1.357999563217163,1.1972403526306152,1.4345777034759521,1.3580533266067505,1.3283940553665161,1.3660032749176025,1.256880760192871,1.1743956804275513,1.312596082687378,1.2525200843811035,1.1025028228759766,1.1829386949539185,1.0005639791488647,1.111246943473816,1.1262469291687012,0.9821863174438477,1.1748991012573242,1.2560112476348877,1.219262957572937,1.3466548919677734,1.2100027799606323,1.151315450668335,0.8734687566757202,1.0599061250686646,1.1080048084259033,1.3406298160552979,0.9256350994110107,1.089020013809204,0.9831214547157288,0.8705119490623474,0.9702637195587158,1.0707718133926392,1.0209176540374756,1.0504871606826782
slide,0.780460000038147,0.8540467023849487,1.2347043752670288,1.0968352556228638,1.2010818719863892,1.1646108627319336,1.1967241764068604,1.2937116622924805,1.2587933540344238,1.1938804388046265,0.8500186204910278,0.9368865489959717,0.8878398537635803,0.7883627414703369,1.1474593877792358,1.3427722454071045,1.3452709913253784,1.244086742401123,1.1883761882781982,1.1164475679397583,0.9419426918029785,0.5590522289276123,0.5695376992225647,0.789708137512207,0.5766023993492126,0.5602602362632751,0.48581165075302124,0.5367352366447449,0.9669827818870544,0.9075182676315308,0.6992397308349609,0.8174683451652527,0.910673975944519,0.850983738899231,0.5656046867370605,0.7941458225250244,0.6534894704818726,0.7875613570213318,1.0250799655914307,1.0914678573608398,0.6776344180107117,0.0,0.9687162637710571,1.0573195219039917,0.8912432193756104,0.7573243975639343,0.7447766065597534,0.7204585075378418,0.6976794004440308,0.818814218044281,0.6491571664810181,0.7138071060180664,0.872692346572876,1.3204689025878906,1.163528323173523,0.8373569250106812,0.8225995302200317,1.0728535652160645,0.6575145125389099,0.9229458570480347,0.9866117835044861,1.0282008647918701,0.9549236297607422,0.7685515880584717,0.8626889586448669,0.9282566905021667,0.9797772765159607,0.9110546112060547,1.014983057975769,1.126572847366333,1.2442376613616943,0.6871806383132935,1.0118343830108643,1.2745285034179688,1.3273812532424927,1.2750625610351562,1.1725255250930786,1.1721830368041992,1.2560694217681885,1.1506918668746948,1.1895742416381836,1.3695378303527832,1.399327278137207,1.3035049438476562,1.3273237943649292,1.3692739009857178,1.3407998085021973,1.046191692352295,0.950492262840271,1.0740571022033691,1.1238548755645752,1.2961935997009277,1.28429114818573,1.062092661857605,1.3401789665222168,1.2789385318756104,1.3630342483520508,1.4024347066879272,1.2457003593444824,1.103144884109497,1.2957969903945923,1.145936369895935,1.0443695783615112,1.2587993144989014,1.1596949100494385,1.0036612749099731,0.9757930040359497,1.0523066520690918,1.0853221416473389,1.2669135332107544,1.270357370376587,1.2198328971862793,1.2371149063110352,1.20814847946167,0.8206321001052856,1.2344343662261963,1.2265775203704834,1.3406219482421875,0.8841546177864075,1.288800597190857,1.2422622442245483,0.9972739219665527,1.1330857276916504,1.2409037351608276,1.1769263744354248,1.1434881687164307
tree,0.8947536945343018,0.9386863112449646,0.9820306897163391,1.0517678260803223,0.9596823453903198,1.108161211013794,1.1387567520141602,1.1414194107055664,1.153566598892212,1.1550207138061523,0.9614312648773193,0.8941895365715027,0.9700142741203308,0.9116115570068359,1.144759178161621,1.2062934637069702,1.2207021713256836,1.1389517784118652,1.211553692817688,0.8702042102813721,1.1019198894500732,0.9227626323699951,0.987331748008728,0.9729011058807373,0.8041113615036011,0.8758758306503296,0.8456336855888367,0.8385666608810425,0.6285892724990845,0.82225501537323,0.8375434875488281,0.8640624284744263,0.9497361779212952,1.0583754777908325,0.9532749056816101,0.9178493022918701,0.896914005279541,0.9256004691123962,0.7901755571365356,0.9519214630126953,0.9256123900413513,0.9687162637710571,0.0,1.0922197103500366,0.8910601735115051,0.8042680621147156,0.8270114660263062,0.9815547466278076,0.8747670650482178,0.9639724493026733,0.983309805393219,0.9893854856491089,1.0477405786514282,1.282855749130249,1.1190427541732788,1.0948888063430786,0.9938832521438599,1.1106548309326172,0.9288644790649414,1.1584689617156982,1.1519496440887451,1.1370688676834106,0.9686102867126465,1.0259730815887451,1.0969271659851074,1.034338116645813,0.9744924902915955,1.0063509941101074,1.091506004333496,1.0966265201568604,1.0242115259170532,0.9018175005912781,0.9937987923622131,1.160668134689331,1.1211274862289429,1.0545220375061035,1.048738956451416,1.2016253471374512,1.1157785654067993,0.9570359587669373,1.1297175884246826,1.155963659286499,1.183327555656433,1.1361501216888428,1.1015596389770508,1.1214951276779175,1.1499465703964233,1.1221117973327637,1.1413453817367554,1.1665605306625366,0.9382290840148926,0.9892794489860535,1.144705891609192,1.0982012748718262,1.1309466361999512,1.049026608467102,1.0378023386001587,1.0305590629577637,1.1328858137130737,1.1083749532699585,1.1245492696762085,1.1304291486740112,1.10955810546875,0.9154214859008789,0.7090896368026733,1.027526617050171,1.0568342208862305,1.0420576333999634,1.0886189937591553,1.1001893281936646,1.0766117572784424,1.093597650527954,1.0961828231811523,1.1423780918121338,1.0271096229553223,1.1109380722045898,1.1552786827087402,1.1361887454986572,1.0115817785263062,1.0544875860214233,0.9848490953445435,0.9759189486503601,1.0523879528045654,1.0989322662353516,1.0949254035949707,1.0912630558013916
